seed,node,peer,source,destination,sequence,hop_sequence,completion_s,reason,resend_count,capacity_released,nsdp_released,event_index,unique_delivered_by_stop,first_delivery_s,delivery_after_hop_completion
129,7,8,7,1,5022,205,1115.894292442,dack,0,0,1,822116,True,1938.622811086,True
129,8,2,8,1,4553,297,1120.990295346,dack,0,0,1,826071,True,1754.152811086,True
129,8,2,7,1,4182,298,1123.395295346,dack,0,0,1,828285,True,1743.453811086,True
129,4,5,8,1,2518,302,1125.761292444,ack,0,1,1,830152,True,1222.036811086,True
129,7,8,7,1,5042,206,1126.593292442,dack,0,0,1,830951,True,1962.282811086,True
129,7,8,7,1,5134,207,1127.178292442,dack,0,0,1,831451,True,1941.170811086,True
129,4,5,8,1,2570,305,1127.685292444,ack,0,1,1,831906,True,1222.374811086,True
129,8,2,7,1,4264,299,1129.349295346,dack,1,0,1,834041,True,1755.699811086,True
129,4,5,8,1,2546,304,1138.475292444,ack,2,1,1,842123,True,1232.787811086,True
129,7,8,7,1,5139,208,1138.644292442,dack,1,0,1,842415,True,1944.914811086,True
129,4,5,8,1,2530,303,1138.757000028,no_ack,2,1,1,842531,False,,
129,4,5,7,1,2195,307,1140.061292444,dack,0,0,1,843667,True,1233.398811086,True
129,4,5,7,1,2196,306,1140.061292444,dack,2,0,1,843669,True,1233.671811086,True
129,8,2,8,1,4630,301,1142.505295346,dack,0,0,1,846389,True,1744.012811086,True
129,8,2,7,1,4265,300,1143.493295346,dack,1,0,1,847284,True,1757.129811086,True
129,8,2,7,1,4277,302,1144.182295346,dack,0,0,1,847869,True,1754.620811086,True
129,7,8,7,1,5251,210,1147.731292442,dack,0,0,1,850621,True,1962.958811086,True
129,7,8,7,1,5158,209,1147.731292442,dack,0,0,1,850623,True,1953.923811086,True
129,4,5,7,1,2217,309,1147.770292444,dack,2,0,1,850701,True,1234.802811086,True
129,4,5,7,1,2201,308,1149.066000028,no_ack,2,1,1,852116,False,,
129,8,2,7,1,4286,303,1150.149295346,dack,0,0,1,853576,False,,
129,7,8,7,1,5256,211,1159.327292442,dack,0,0,1,861133,True,1969.809811086,True
129,4,5,8,1,2648,310,1160.874292444,ack,0,1,1,862372,True,1237.363811086,True
129,8,2,8,1,4696,304,1163.604295346,dack,0,0,1,865054,True,1759.729811086,True
129,8,2,7,1,4339,305,1164.241295346,dack,0,0,1,865850,False,,
129,8,2,8,1,4730,306,1164.683295346,dack,0,0,1,866238,True,1761.250811086,True
129,7,8,7,1,5292,212,1168.492292442,dack,0,0,1,869326,True,2005.052811086,True
129,7,8,7,1,5367,213,1168.973292442,dack,0,0,1,869774,True,1972.110811086,True
129,8,2,7,1,4362,307,1170.663295346,dack,0,0,1,871135,False,,
129,7,8,7,1,5371,214,1180.413292442,dack,0,0,1,878863,True,1999.657811086,True
129,8,2,7,1,4363,308,1184.326295346,dack,0,0,1,882315,True,1766.580811086,True
129,8,2,8,1,4806,309,1184.820295346,dack,0,0,1,882984,True,1768.218811086,True
129,8,2,7,1,4392,310,1185.457295346,dack,0,0,1,883554,True,1769.414811086,True
129,4,5,7,1,2245,315,1189.175292444,ack,0,1,1,886876,True,1248.660811086,True
129,7,8,7,1,5465,216,1189.656292442,dack,0,0,1,887546,True,2006.248811086,True
129,7,8,7,1,5405,215,1189.656292442,dack,0,0,1,887548,True,2013.567811086,True
129,8,2,8,1,4852,311,1191.424295346,dack,0,0,1,889042,True,1778.111811086,True
129,4,5,7,1,2352,317,1192.841292444,ack,1,1,1,890269,True,1252.144811086,True
129,4,5,8,1,2670,318,1193.686292444,ack,1,1,1,891128,True,1255.459811086,True
129,4,5,8,1,2767,320,1196.546292444,ack,1,1,1,893059,True,1258.605811086,True
129,4,5,7,1,2324,316,1198.700000028,no_ack,2,1,1,894833,False,,
129,4,5,7,1,2443,321,1198.743292444,ack,0,1,1,894960,True,1259.424811086,True
129,4,5,7,1,2330,319,1198.743292444,ack,1,1,1,894963,True,1258.891811086,True
129,7,8,7,1,5469,217,1201.200292442,dack,0,0,1,897039,True,1997.941811086,True
129,8,2,8,1,4874,312,1205.594295346,dack,0,0,1,900981,True,1776.278811086,True
129,4,5,8,1,2777,323,1205.789292444,ack,1,1,1,901201,True,1265.664811086,True
129,8,2,7,1,4452,314,1205.997295346,dack,0,0,1,901566,True,1785.846811086,True
129,4,5,8,1,2783,325,1207.310292444,ack,0,1,1,902618,True,1266.678811086,True
129,4,5,8,1,2778,324,1208.064292444,ack,2,1,1,903394,True,1267.068811086,True
129,8,2,8,1,4875,313,1209.988295346,dack,2,0,1,905297,True,1781.062811086,True
129,7,8,7,1,5511,218,1211.119292442,dack,0,0,1,906676,True,2034.497811086,True
129,4,5,8,1,2820,327,1211.249292444,ack,0,1,1,906817,True,1267.406811086,True
129,8,2,7,1,4396,315,1212.354295346,dack,0,0,1,907956,True,1777.201811086,True
129,4,5,7,1,2451,328,1212.640292444,ack,0,1,1,908202,True,1271.566811086,True
129,7,8,7,1,5565,219,1213.056292442,dack,1,0,1,908698,True,2037.747811086,True
129,4,5,8,1,2784,326,1217.394000028,no_ack,2,1,1,912055,False,,
129,4,5,7,1,2450,329,1222.516000028,no_ack,2,1,1,916158,False,,
129,7,8,7,1,5571,220,1224.548292442,dack,1,0,1,917763,True,2039.359811086,True
129,8,2,8,1,5007,317,1230.138295346,dack,1,0,1,923009,True,1782.765811086,True
129,7,8,7,1,5615,221,1231.503292442,dack,0,0,1,924247,True,2041.387811086,True
129,8,2,7,1,4473,318,1233.362295346,dack,0,0,1,926224,True,1804.332811086,True
129,7,8,7,1,5661,222,1234.155292442,dack,0,0,1,927183,False,,
129,8,2,7,1,4472,316,1234.619000028,no_ack,2,1,1,927530,False,,
129,4,5,7,1,2477,332,1238.233000028,no_ack,2,1,1,930115,False,,
129,4,5,7,1,2459,334,1242.618292444,ack,0,1,1,933374,True,1296.240811086,True
129,7,8,7,1,5666,223,1245.296292442,dack,0,0,1,935736,True,2040.230811086,True
129,4,5,7,1,2486,335,1249.742292444,ack,2,1,1,938244,True,1297.319811086,True
129,7,8,7,1,5728,224,1252.225292442,dack,0,0,1,940431,True,2047.419811086,True
129,4,5,7,1,2488,337,1253.135292444,ack,1,1,1,941135,True,1299.919811086,True
129,4,5,8,1,2907,336,1253.135292444,ack,1,1,1,941138,True,1298.021811086,True
129,8,2,7,1,4497,319,1254.318295346,dack,1,0,1,942714,True,1814.316811086,True
129,7,8,7,1,5773,225,1254.799292442,dack,0,0,1,943303,False,,
129,4,5,7,1,2512,338,1256.242292444,ack,0,1,1,944744,True,1318.886811086,True
129,8,2,7,1,4534,320,1257.659295346,dack,2,0,1,946111,True,1820.114811086,True
129,4,5,7,1,2594,341,1262.014292444,ack,0,1,1,949516,True,1303.988811086,True
129,8,2,8,1,5059,321,1262.014295346,dack,2,0,1,949628,True,1820.634811086,True
129,4,5,8,1,3020,342,1262.664292444,ack,0,1,1,950201,True,1308.343811086,True
129,7,8,7,1,5774,226,1266.213292442,dack,0,0,1,953414,True,2077.982811086,True
129,4,5,8,1,2906,339,1266.820000028,no_ack,2,1,1,953795,False,,
129,4,5,8,1,3034,343,1268.189292444,ack,1,1,1,954976,True,1322.578811086,True
129,7,8,7,1,5826,227,1272.856292442,dack,0,0,1,958750,True,2079.243811086,True
129,8,2,7,1,4563,322,1275.144295346,dack,0,0,1,960759,True,1821.284811086,True
129,7,8,7,1,5869,228,1275.573292442,dack,0,0,1,961277,True,2061.173811086,True
129,4,5,7,1,2626,344,1276.483292444,ack,2,1,1,962257,True,1316.624811086,True
129,4,5,7,1,2712,345,1281.943292444,ack,1,1,1,966425,True,1318.197811086,True
129,4,5,7,1,2602,346,1286.779292444,ack,1,1,1,970184,True,1323.878811086,True
129,7,8,7,1,5874,229,1287.195292442,dack,0,0,1,970650,True,2080.010811086,True
129,4,5,7,1,2700,347,1290.042292444,ack,1,1,1,972800,True,1325.490811086,True
129,7,8,7,1,5926,230,1293.812292442,dack,0,0,1,976314,True,2083.091811086,True
129,7,8,7,1,5971,231,1296.269292442,dack,0,0,1,978393,False,,
129,8,2,7,1,4581,323,1298.115295346,dack,0,0,1,980052,True,1822.129811086,True
129,8,2,7,1,4603,324,1298.973295346,dack,0,0,1,980823,False,,
129,4,5,8,1,3073,348,1299.034000028,no_ack,2,1,1,980922,False,,
129,8,2,8,1,5205,325,1302.366295346,dack,0,0,1,983402,True,1822.441811086,True
129,4,5,7,1,2723,349,1304.654292444,ack,2,1,1,985105,True,1334.785811086,True
129,4,5,8,1,3128,350,1305.733292444,ack,0,1,1,986193,True,1335.799811086,True
129,7,8,7,1,5972,232,1307.865292442,dack,0,0,1,988508,True,2122.039811086,True
129,4,5,8,1,3141,351,1312.272292444,ack,2,1,1,991496,True,1342.338811086,True
129,4,5,8,1,3145,352,1312.805292444,ack,0,1,1,991908,True,1351.581811086,True
129,7,8,7,1,6073,234,1316.913292442,dack,0,0,1,995576,False,,
129,7,8,7,1,6027,233,1316.913292442,dack,1,0,1,995578,True,2121.506811086,True
129,8,2,8,1,5236,326,1318.967295346,dack,0,0,1,997116,True,1828.070811086,True
129,8,2,7,1,4631,327,1319.565295346,dack,0,0,1,997786,True,1828.317811086,True
129,4,5,7,1,2734,353,1323.188000028,no_ack,2,1,1,1000365,False,,
129,8,2,7,1,4666,328,1323.205295346,dack,0,0,1,1000487,True,1828.746811086,True
129,7,8,7,1,6084,235,1329.081292442,dack,0,0,1,1004692,True,2120.401811086,True
129,4,5,4,1,4987,354,1332.158000028,no_ack,2,1,1,1006814,False,,
129,4,5,4,1,5017,355,1333.098292444,ack,0,1,1,1007523,True,1364.646811086,True
129,7,8,7,1,6136,236,1337.375292442,dack,0,0,1,1011038,True,2144.087811086,True
129,7,8,7,1,6169,237,1337.830292442,dack,0,0,1,1011529,True,2123.703811086,True
129,4,5,7,1,2753,356,1338.298292444,ack,2,1,1,1011944,True,1368.026811086,True
129,8,2,7,1,4685,329,1339.351295346,dack,0,0,1,1013116,True,1834.401811086,True
129,8,2,8,1,5351,330,1340.027295346,dack,0,0,1,1013851,False,,
129,4,5,8,1,3220,357,1343.823292444,ack,2,1,1,1016300,True,1369.885811086,True
129,8,2,7,1,4706,331,1346.046295346,dack,1,0,1,1018077,False,,
129,4,5,7,1,2813,358,1346.462292444,ack,1,1,1,1018393,True,1390.932811086,True
129,4,5,7,1,2832,359,1347.307292444,ack,0,1,1,1019238,True,1391.933811086,True
129,7,8,7,1,6185,238,1351.896292442,dack,1,0,1,1023069,True,2132.647811086,True
129,7,8,7,1,6258,240,1358.318292442,dack,0,0,1,1027197,False,,
129,7,8,7,1,6232,239,1360.450292442,dack,1,0,1,1029244,True,2134.324811086,True
129,4,5,4,1,5076,361,1360.632292444,ack,0,1,1,1029400,True,1394.364811086,True
129,8,2,7,1,4776,332,1360.671295346,dack,0,0,1,1029636,True,1873.284811086,True
129,8,2,7,1,4791,333,1361.919295346,dack,0,0,1,1031038,True,1874.012811086,True
129,8,2,7,1,4823,334,1366.989295346,dack,0,0,1,1034556,True,1895.462811086,True
129,4,5,4,1,5089,362,1369.676000028,no_ack,2,1,1,1036286,False,,
129,7,8,7,1,6271,241,1372.748292442,dack,0,0,1,1039028,False,,
129,4,5,7,1,2864,365,1375.192292444,ack,1,1,1,1041168,True,1478.500811086,True
129,7,8,7,1,6324,242,1380.951292442,dack,1,0,1,1045606,True,2198.219811086,True
129,7,8,7,1,6353,243,1381.835292442,dack,0,0,1,1046343,True,2172.882811086,True
129,4,5,4,1,5149,367,1382.134292444,ack,1,1,1,1046678,True,1456.998811086,True
129,8,2,7,1,4907,336,1384.305295346,dack,0,0,1,1048606,True,1938.895811086,True
129,8,2,7,1,4903,335,1385.852295346,dack,1,0,1,1049914,True,1918.251811086,True
129,4,5,8,1,3276,366,1386.433000028,no_ack,2,1,1,1050438,False,,
129,4,5,4,1,5150,368,1387.620292444,ack,2,1,1,1051552,True,1475.432811086,True
129,8,2,8,1,5539,337,1387.776295346,dack,0,0,1,1051968,True,1922.723811086,True
129,7,8,7,1,6368,244,1395.303292442,dack,1,0,1,1057098,True,2175.872811086,True
129,7,8,7,1,6419,245,1401.647292442,dack,0,0,1,1062312,True,2168.358811086,True
129,7,8,7,1,6453,246,1402.453292442,dack,0,0,1,1063037,True,2195.333811086,True
129,4,5,8,1,3337,370,1405.170292444,ack,2,1,1,1064963,True,1512.456811086,True
129,8,2,8,1,5545,338,1405.170295346,dack,0,0,1,1065072,True,1927.806811086,True
129,4,5,7,1,2874,371,1405.911292444,ack,0,1,1,1065831,True,1503.109811086,True
129,8,2,8,1,5555,339,1406.444295346,dack,0,0,1,1066549,True,1928.521811086,True
129,4,5,7,1,2869,372,1407.120292444,ack,0,1,1,1067309,True,1503.369811086,True
129,4,5,4,1,5213,373,1408.238292444,ack,0,1,1,1068294,True,1516.824811086,True
129,8,2,7,1,4932,340,1408.459295346,dack,0,0,1,1068759,True,1940.013811086,True
129,4,5,4,1,5215,375,1409.681292444,ack,0,1,1,1069786,True,1510.883811086,True
129,4,5,4,1,5214,374,1409.681292444,ack,0,1,1,1069789,True,1509.232811086,True
129,4,5,7,1,2938,377,1410.916292444,ack,0,1,1,1071002,True,1513.522811086,True
129,4,5,7,1,2938,378,1411.826292444,ack,0,1,1,1071618,True,1513.522811086,True
129,4,5,4,1,5258,380,1413.009292444,ack,0,1,1,1072376,True,1514.380811086,True
129,4,5,7,1,2981,376,1413.009292444,ack,1,1,1,1072379,True,1516.382811086,True
129,4,5,4,1,5272,382,1414.075292444,ack,0,1,1,1073336,True,1522.037811086,True
129,4,5,4,1,5273,383,1414.647292444,ack,0,1,1,1073872,True,1523.207811086,True
129,4,5,4,1,5238,379,1415.518292444,ack,1,1,1,1074605,True,1523.649811086,True
129,4,5,8,1,3388,384,1415.908292444,ack,0,1,1,1075125,True,1533.828811086,True
129,7,8,7,1,6467,247,1416.038292442,dack,0,0,1,1075295,False,,
129,4,5,7,1,2954,385,1417.052292444,ack,0,1,1,1076302,True,1526.509811086,True
129,4,5,4,1,5281,386,1418.963292444,ack,0,1,1,1078172,True,1527.874811086,True
129,4,5,8,1,3389,388,1419.314292444,ack,0,1,1,1078605,True,1528.394811086,True
129,4,5,4,1,5308,389,1420.133292444,ack,0,1,1,1079298,True,1529.148811086,True
129,7,8,7,1,6528,248,1422.512292442,dack,0,0,1,1081614,True,2196.178811086,True
129,7,8,7,1,6568,249,1423.019292442,dack,0,0,1,1082196,True,2198.934811086,True
129,4,5,7,1,2990,392,1423.838292444,ack,0,1,1,1082806,True,1538.755811086,True
129,4,5,4,1,5285,387,1424.618292444,ack,1,1,1,1083639,True,1534.569811086,True
129,4,5,7,1,3097,396,1425.710292444,ack,0,1,1,1084642,True,1537.507811086,True
129,4,5,7,1,3055,395,1425.710292444,ack,0,1,1,1084645,True,1537.208811086,True
129,4,5,8,1,3401,390,1425.710292444,ack,2,1,1,1084648,True,1535.791811086,True
129,8,2,7,1,5018,341,1426.048295346,dack,0,0,1,1085040,True,1947.189811086,True
129,8,2,7,1,5022,342,1427.075295346,dack,0,0,1,1086057,True,1938.622811086,True
129,4,5,7,1,3176,402,1429.688292444,ack,0,1,1,1088267,True,1539.704811086,True
129,4,5,8,1,3553,401,1429.688292444,ack,0,1,1,1088270,True,1545.853811086,True
129,4,5,7,1,3115,400,1429.688292444,ack,0,1,1,1088273,True,1545.073811086,True
129,4,5,8,1,3390,391,1430.650292444,ack,2,1,1,1088973,True,1540.276811086,True
129,8,2,8,1,5639,343,1431.859295346,dack,1,0,1,1089939,True,1954.521811086,True
129,4,5,7,1,3206,403,1432.431292444,ack,0,1,1,1090540,True,1540.549811086,True
129,4,5,7,1,3240,404,1432.847292444,ack,0,1,1,1090949,True,1541.147811086,True
129,4,5,7,1,3226,406,1434.420292444,ack,0,1,1,1092275,True,1542.174811086,True
129,4,5,8,1,3625,405,1434.420292444,ack,0,1,1,1092278,True,1541.875811086,True
129,4,5,8,1,3522,399,1434.420292444,ack,2,1,1,1092281,True,1542.798811086,True
129,7,8,7,1,6569,250,1436.721292442,dack,0,0,1,1094187,False,,
129,4,5,8,1,3630,411,1437.826292444,ack,0,1,1,1095410,True,1548.401811086,True
129,4,5,7,1,3247,412,1438.593292444,ack,0,1,1,1096042,True,1548.687811086,True
129,4,5,7,1,3070,398,1438.745000028,no_ack,2,1,1,1096197,False,,
129,4,5,7,1,3324,414,1439.399292444,dack,0,0,1,1096696,True,1548.986811086,True
129,4,5,7,1,3105,397,1439.408000028,no_ack,2,1,1,1096765,False,,
129,4,5,7,1,3345,415,1442.948292444,dack,0,0,1,1100001,True,1549.896811086,True
129,7,8,7,1,6665,252,1443.845292442,dack,0,0,1,1101213,False,,
129,7,8,7,1,6625,251,1443.845292442,dack,0,0,1,1101215,True,2218.681811086,True
129,4,5,8,1,3755,417,1446.679292444,ack,0,1,1,1104073,True,1553.835811086,True
129,4,5,7,1,3374,419,1447.823292444,dack,0,0,1,1105001,True,1554.199811086,True
129,4,5,7,1,3296,413,1448.887000028,no_ack,2,1,1,1105936,False,,
129,8,2,7,1,5042,344,1449.084295346,dack,1,0,1,1106178,True,1962.282811086,True
129,8,2,7,1,5134,345,1452.126295346,dack,2,0,1,1108641,True,1941.170811086,True
129,4,5,7,1,3367,416,1452.204292444,dack,2,0,1,1108761,True,1556.864811086,True
129,8,2,7,1,5139,346,1453.036295346,dack,0,0,1,1109494,True,1944.914811086,True
129,4,5,8,1,3817,421,1453.738292444,ack,1,1,1,1110120,True,1560.712811086,True
129,4,5,7,1,3418,420,1453.738292444,dack,1,0,1,1110123,False,,
129,7,8,7,1,6671,253,1457.417292442,dack,0,0,1,1112889,False,,
129,4,5,7,1,3467,423,1458.275292444,dack,1,0,1,1113675,True,1562.337811086,True
129,4,5,8,1,3810,422,1458.275292444,ack,2,1,1,1113677,True,1562.987811086,True
129,4,5,8,1,3872,427,1463.878292444,ack,0,1,1,1118356,True,1637.854811086,True
129,7,8,7,1,6771,255,1464.814292442,dack,0,0,1,1119400,False,,
129,7,8,7,1,6736,254,1464.814292442,dack,0,0,1,1119402,True,2222.126811086,True
129,4,5,7,1,3495,428,1464.879292444,dack,0,0,1,1119498,True,1624.880811086,True
129,4,5,7,1,3490,426,1464.879292444,dack,1,0,1,1119500,True,1570.488811086,True
129,8,2,8,1,5746,347,1469.715295346,dack,0,0,1,1123598,True,1941.924811086,True
129,4,5,7,1,3564,431,1470.352292444,dack,0,0,1,1124163,True,1638.114811086,True
129,8,2,7,1,5158,348,1473.862295346,dack,0,0,1,1126726,True,1953.923811086,True
129,4,5,7,1,3538,429,1475.054000028,no_ack,2,1,1,1127925,False,,
129,7,8,7,1,6789,256,1478.347292442,dack,0,0,1,1130272,False,,
129,4,5,8,1,3959,432,1480.713292444,ack,2,1,1,1131994,True,1581.304811086,True
129,7,8,7,1,6875,258,1485.770292442,dack,0,0,1,1136940,True,2246.514811086,True
129,7,8,7,1,6845,257,1487.408292442,dack,1,0,1,1138708,False,,
129,8,2,7,1,5251,349,1490.528295346,dack,0,0,1,1141598,True,1962.958811086,True
129,4,5,8,1,3993,434,1492.738292444,ack,1,1,1,1143755,True,1665.635811086,True
129,4,5,7,1,3579,435,1494.233292444,dack,0,0,1,1145268,True,1666.571811086,True
129,8,2,8,1,5846,351,1494.662295346,dack,0,0,1,1145712,True,1997.213811086,True
129,8,2,7,1,5256,350,1494.662295346,dack,1,0,1,1145714,True,1969.809811086,True
129,4,5,7,1,3602,433,1496.010000028,no_ack,2,1,1,1147274,False,,
129,4,5,7,1,3607,436,1496.716292444,dack,0,0,1,1147840,True,1641.429811086,True
129,7,8,7,1,6882,259,1499.056292442,dack,0,0,1,1149944,True,2258.474811086,True
129,4,5,8,1,4068,440,1500.707292444,ack,0,1,1,1151376,True,1642.586811086,True
129,4,5,7,1,3706,441,1504.503292444,dack,1,0,1,1153918,True,1644.549811086,True
129,4,5,7,1,3670,437,1505.231292444,dack,2,0,1,1154751,True,1653.545811086,True
129,7,8,7,1,6950,260,1506.765292442,dack,0,0,1,1155830,True,2267.379811086,True
129,7,8,7,1,6982,261,1508.156292442,dack,0,0,1,1157171,True,2273.424811086,True
129,4,5,7,1,3684,439,1509.569000028,no_ack,2,1,1,1158441,False,,
129,8,2,8,1,5852,352,1511.614295346,dack,0,0,1,1160246,True,2000.892811086,True
129,4,5,8,1,4096,443,1518.062292444,ack,0,1,1,1166328,True,1683.718811086,True
129,4,5,7,1,3726,442,1518.062292444,dack,0,0,1,1166331,True,1675.866811086,True
129,8,2,7,1,5292,353,1518.335295346,dack,1,0,1,1166702,True,2005.052811086,True
129,4,5,8,1,4112,444,1519.024292444,dack,0,0,1,1167304,True,1668.690811086,True
129,7,8,7,1,6986,262,1519.882292442,dack,0,0,1,1168314,True,2262.634811086,True
129,8,2,7,1,5367,354,1522.222295346,dack,2,0,1,1170131,True,1972.110811086,True
129,7,8,7,1,7070,263,1527.500292442,dack,0,0,1,1174032,True,2264.467811086,True
129,7,8,7,1,7106,264,1528.995292442,dack,0,0,1,1175268,True,2267.938811086,True
129,4,5,8,1,4115,445,1529.840292444,dack,2,0,1,1175928,True,1669.002811086,True
129,8,2,7,1,5371,355,1532.414295346,dack,0,0,1,1178064,True,1999.657811086,True
129,8,2,8,1,5948,356,1539.369295346,dack,0,0,1,1184007,True,2004.363811086,True
129,7,8,7,1,7111,265,1543.178292442,dack,1,0,1,1187046,True,2268.198811086,True
129,4,5,7,1,3801,447,1543.334292444,dack,1,0,1,1187190,True,1670.055811086,True
129,7,8,7,1,7191,266,1548.222292442,dack,0,0,1,1191500,True,2269.082811086,True
129,7,8,7,1,7232,267,1549.860292442,dack,0,0,1,1192753,True,2269.810811086,True
129,4,5,7,1,3733,446,1551.407292444,ack,2,1,1,1194163,True,1670.900811086,True
129,8,2,7,1,5405,357,1552.928295346,dack,0,0,1,1195378,True,2013.567811086,True
129,4,5,7,1,3843,449,1555.242292444,ack,1,1,1,1197123,True,1671.979811086,True
129,8,2,7,1,5465,358,1560.130295346,dack,0,0,1,1200432,True,2006.248811086,True
129,4,5,7,1,3782,448,1560.412000028,no_ack,2,1,1,1200746,False,,
129,8,2,8,1,5980,359,1562.847295346,dack,0,0,1,1202825,True,2006.547811086,True
129,7,8,7,1,7233,268,1563.939292442,dack,0,0,1,1204142,True,2274.945811086,True
129,4,5,8,1,4192,450,1564.936000028,no_ack,2,1,1,1205273,False,,
129,7,8,7,1,7335,270,1570.387292442,dack,0,0,1,1209750,True,2276.115811086,True
129,7,8,7,1,7297,269,1570.829292442,dack,1,0,1,1210153,True,2277.337811086,True
129,4,5,7,1,3901,452,1574.092292444,ack,2,1,1,1212885,True,1676.425811086,True
129,8,2,7,1,5469,360,1575.639295346,dack,1,0,1,1214154,True,1997.941811086,True
129,4,5,4,1,6642,454,1577.186292444,ack,1,1,1,1215662,True,1683.354811086,True
129,8,2,8,1,6048,361,1580.865295346,ack,0,1,1,1218453,True,2012.423811086,True
129,8,2,8,1,6068,362,1581.502295346,ack,0,1,1,1219135,True,2002.374811086,True
129,8,2,7,1,5511,363,1582.100295346,dack,0,0,1,1219744,True,2034.497811086,True
129,4,5,4,1,6648,455,1582.919292444,ack,2,1,1,1220483,True,1690.842811086,True
129,8,2,7,1,5565,364,1583.855295346,dack,0,0,1,1221432,True,2037.747811086,True
129,7,8,7,1,7336,271,1584.427292442,dack,0,0,1,1222089,True,2278.442811086,True
129,4,5,7,1,3942,456,1584.466292444,ack,2,1,1,1222153,True,1691.479811086,True
129,4,5,4,1,6791,459,1585.662292444,ack,0,1,1,1223335,True,1694.989811086,True
129,4,5,7,1,3966,458,1585.662292444,ack,0,1,1,1223338,True,1693.936811086,True
129,4,5,4,1,6830,460,1587.105292444,ack,0,1,1,1224605,True,1696.549811086,True
129,4,5,8,1,4296,462,1588.288292444,ack,0,1,1,1225497,True,1697.394811086,True
129,4,5,4,1,6913,464,1589.250292444,ack,0,1,1,1226281,True,1698.486811086,True
129,7,8,7,1,7394,272,1590.888292442,dack,0,0,1,1228012,True,2286.762811086,True
129,7,8,7,1,7436,273,1591.473292442,dack,0,0,1,1228672,False,,
129,4,5,7,1,3973,461,1591.980292444,ack,1,1,1,1229066,True,1699.110811086,True
129,4,5,7,1,4042,467,1593.683292444,ack,0,1,1,1230258,True,1699.773811086,True
129,4,5,4,1,7022,468,1595.880292444,ack,0,1,1,1232038,True,1710.563811086,True
129,4,5,4,1,6884,463,1595.880292444,ack,2,1,1,1232041,True,1711.057811086,True
129,4,5,4,1,7030,469,1598.727292444,ack,0,1,1,1234662,True,1711.876811086,True
129,8,2,7,1,5571,365,1598.740295346,dack,1,0,1,1234798,True,2039.359811086,True
129,4,5,4,1,7048,471,1600.391292444,ack,0,1,1,1236279,True,1712.682811086,True
129,4,5,4,1,7059,473,1601.912292444,ack,0,1,1,1237294,True,1703.166811086,True
129,4,5,4,1,7031,470,1602.562292444,ack,1,1,1,1237951,True,1728.334811086,True
129,8,2,8,1,6161,366,1603.069295346,ack,0,1,1,1238512,True,2039.112811086,True
129,4,5,7,1,4071,475,1603.446292444,ack,0,1,1,1238945,True,1705.493811086,True
129,4,5,4,1,7066,474,1603.446292444,ack,0,1,1,1238948,True,1723.953811086,True
129,8,2,7,1,5615,367,1603.914295346,dack,0,0,1,1239559,True,2041.387811086,True
129,4,5,8,1,4349,465,1604.066000028,no_ack,2,1,1,1239729,False,,
129,4,5,4,1,7096,477,1604.733292444,ack,0,1,1,1240426,True,1707.508811086,True
129,4,5,4,1,7086,476,1604.733292444,ack,0,1,1,1240429,True,1706.806811086,True
129,7,8,7,1,7447,274,1605.188292442,dack,0,0,1,1241110,True,2308.511811086,True
129,8,2,7,1,5661,368,1605.864295346,dack,0,0,1,1241677,False,,
129,4,5,4,1,7123,479,1606.579292444,ack,0,1,1,1242391,True,1707.872811086,True
129,4,5,7,1,4078,482,1608.555292444,ack,0,1,1,1243964,True,1709.692811086,True
129,4,5,8,1,4413,480,1609.491292444,ack,1,1,1,1244702,True,1719.169811086,True
129,4,5,7,1,4053,478,1609.491292444,dack,1,0,1,1244705,True,1709.952811086,True
129,4,5,7,1,4119,484,1610.141292444,dack,0,0,1,1245268,True,1731.766811086,True
129,4,5,4,1,7056,472,1610.839000028,no_ack,2,1,1,1245836,False,,
129,4,5,7,1,4154,485,1611.168292444,dack,0,0,1,1246294,True,1732.208811086,True
129,7,8,7,1,7514,275,1613.807292442,dack,1,0,1,1248934,True,2290.558811086,True
129,7,8,7,1,7551,276,1614.405292442,dack,1,0,1,1249448,True,2325.671811086,True
129,4,5,8,1,4471,487,1615.627292444,ack,0,1,1,1250559,True,1727.255811086,True
129,4,5,7,1,4174,486,1615.627292444,dack,0,0,1,1250562,True,1726.527811086,True
129,4,5,8,1,4548,488,1617.252292444,ack,0,1,1,1252307,True,1728.594811086,True
129,8,2,7,1,5666,369,1619.397295346,dack,0,0,1,1254477,True,2040.230811086,True
129,4,5,8,1,4522,489,1620.957292444,ack,0,1,1,1255949,True,1730.141811086,True
129,8,2,7,1,5728,370,1624.766295346,dack,0,0,1,1259806,True,2047.419811086,True
129,7,8,7,1,7557,277,1626.300292442,dack,0,0,1,1261543,False,,
129,4,5,7,1,4182,494,1630.460292444,dack,0,0,1,1265084,True,1743.453811086,True
129,4,5,8,1,4630,495,1631.097292444,ack,0,1,1,1265564,True,1744.012811086,True
129,4,5,7,1,4277,497,1632.748292444,dack,0,0,1,1267095,True,1754.620811086,True
129,4,5,8,1,4553,493,1632.748292444,ack,1,1,1,1267097,True,1754.152811086,True
129,4,5,7,1,4265,499,1633.476292444,dack,0,0,1,1267702,True,1757.129811086,True
129,4,5,7,1,4264,498,1633.476292444,dack,0,0,1,1267704,True,1755.699811086,True
